date,time,city,temperature,humidity,wind_speed,pressure,rainfall,uv_index,air_quality,avg_daily_temp,temp_category,month,month_num,weekday
2025-06-24,11:00,Delhi,36.7,56,15.9,1010.9,0.0,6,119,33.0,Hot,June,6,Tuesday
2025-06-24,12:00,Bangalore,33.1,83,19.7,1015.5,0.0,7,30,33.0,Warm,June,6,Tuesday
2025-06-24,13:00,Chennai,38.2,72,9.4,1011.6,0.0,6,53,33.0,Hot,June,6,Tuesday
2025-06-24,14:00,Hyderabad,40.9,68,13.4,1009.6,6.4,5,50,33.0,Hot,June,6,Tuesday
2025-06-24,15:00,Mumbai,34.4,84,19.1,1011.9,0.0,3,54,33.0,Warm,June,6,Tuesday
2025-06-24,16:00,Delhi,33.2,53,11.6,1018.0,24.8,2,154,33.0,Warm,June,6,Tuesday
2025-06-24,17:00,Bangalore,28.9,87,12.6,1018.0,0.0,1,64,33.0,Warm,June,6,Tuesday
2025-06-24,18:00,Chennai,34.2,78,11.0,1012.9,0.0,0,64,33.0,Warm,June,6,Tuesday
2025-06-24,19:00,Hyderabad,32.4,65,19.3,1011.9,17.7,0,70,33.0,Warm,June,6,Tuesday
2025-06-24,20:00,Mumbai,29.3,95,13.4,1013.2,0.0,0,100,33.0,Warm,June,6,Tuesday
2025-06-24,21:00,Delhi,27.9,69,6.1,1011.1,0.0,0,140,33.0,Warm,June,6,Tuesday
2025-06-24,22:00,Bangalore,24.8,85,13.6,1014.8,0.0,0,20,33.0,Mild,June,6,Tuesday
2025-06-24,23:00,Chennai,30.9,86,14.3,1010.7,0.0,0,40,33.0,Warm,June,6,Tuesday
2025-06-25,00:00,Hyderabad,30.3,80,14.2,1012.5,0.0,0,67,33.2,Warm,June,6,Wednesday
2025-06-25,01:00,Mumbai,31.4,93,10.8,1010.9,0.0,0,67,33.2,Warm,June,6,Wednesday
2025-06-25,02:00,Delhi,29.7,68,12.8,1017.1,0.0,0,113,33.2,Warm,June,6,Wednesday
2025-06-25,03:00,Bangalore,27.2,75,14.1,1010.4,0.0,0,43,33.2,Warm,June,6,Wednesday
2025-06-25,04:00,Chennai,33.0,94,18.0,1010.7,19.6,0,60,33.2,Warm,June,6,Wednesday
2025-06-25,05:00,Hyderabad,36.6,66,11.8,1006.6,0.0,0,43,33.2,Hot,June,6,Wednesday
2025-06-25,06:00,Mumbai,33.0,90,16.3,1007.6,0.0,0,50,33.2,Warm,June,6,Wednesday
2025-06-25,07:00,Delhi,33.3,69,17.2,1011.9,0.0,1,117,33.2,Warm,June,6,Wednesday
2025-06-25,08:00,Bangalore,34.2,74,7.8,1012.0,14.7,2,29,33.2,Warm,June,6,Wednesday
2025-06-25,09:00,Chennai,36.5,89,8.2,1009.6,11.6,3,79,33.2,Hot,June,6,Wednesday
2025-06-25,10:00,Hyderabad,39.5,70,12.1,1016.1,0.0,5,50,33.2,Hot,June,6,Wednesday
2025-06-25,11:00,Mumbai,38.1,83,12.4,1006.2,5.9,5,67,33.2,Hot,June,6,Wednesday
2025-06-25,12:00,Delhi,33.0,65,13.9,1006.6,0.0,7,125,33.2,Warm,June,6,Wednesday
2025-06-25,13:00,Bangalore,36.3,77,13.0,1009.1,0.0,5,36,33.2,Hot,June,6,Wednesday
2025-06-25,14:00,Chennai,36.6,91,15.8,1009.9,0.0,4,39,33.2,Hot,June,6,Wednesday
2025-06-25,15:00,Hyderabad,38.4,64,13.9,1009.2,0.0,3,56,33.2,Hot,June,6,Wednesday
2025-06-25,16:00,Mumbai,35.2,81,14.4,1015.6,0.0,1,35,33.2,Hot,June,6,Wednesday
2025-06-25,17:00,Delhi,31.2,68,23.7,1011.9,0.0,1,110,33.2,Warm,June,6,Wednesday
2025-06-25,18:00,Bangalore,29.5,89,17.8,1011.9,0.0,0,54,33.2,Warm,June,6,Wednesday
2025-06-25,19:00,Chennai,32.4,82,13.9,1010.8,17.8,0,61,33.2,Warm,June,6,Wednesday
2025-06-25,20:00,Hyderabad,32.3,73,16.5,1010.6,0.0,0,54,33.2,Warm,June,6,Wednesday
2025-06-25,21:00,Mumbai,33.3,83,18.4,1011.7,0.0,0,56,33.2,Warm,June,6,Wednesday
2025-06-25,22:00,Delhi,29.5,62,12.8,1010.4,11.5,0,118,33.2,Warm,June,6,Wednesday
2025-06-25,23:00,Bangalore,27.0,81,15.3,1012.7,0.0,0,35,33.2,Warm,June,6,Wednesday
2025-06-26,00:00,Chennai,30.9,88,15.6,1014.4,0.0,0,44,33.9,Warm,June,6,Thursday
2025-06-26,01:00,Hyderabad,34.2,71,14.7,1011.9,0.0,0,66,33.9,Warm,June,6,Thursday
2025-06-26,02:00,Mumbai,29.4,76,22.2,1015.4,10.3,0,60,33.9,Warm,June,6,Thursday
2025-06-26,03:00,Delhi,28.6,62,15.3,1018.3,0.0,0,116,33.9,Warm,June,6,Thursday
2025-06-26,04:00,Bangalore,29.5,71,15.4,1014.3,0.0,0,40,33.9,Warm,June,6,Thursday
2025-06-26,05:00,Chennai,37.2,88,16.4,1006.0,0.0,0,52,33.9,Hot,June,6,Thursday
2025-06-26,06:00,Hyderabad,38.0,64,11.2,1011.8,0.0,0,60,33.9,Hot,June,6,Thursday
2025-06-26,07:00,Mumbai,39.1,81,11.6,1006.7,7.5,0,73,33.9,Hot,June,6,Thursday
2025-06-26,08:00,Delhi,34.5,61,13.9,1014.5,0.0,2,149,33.9,Warm,June,6,Thursday
2025-06-26,09:00,Bangalore,35.4,79,13.1,1008.3,0.0,2,56,33.9,Hot,June,6,Thursday
2025-06-26,10:00,Chennai,40.2,75,14.6,1007.8,10.3,5,63,33.9,Hot,June,6,Thursday
2025-06-26,11:00,Hyderabad,40.0,64,14.4,1009.3,0.0,5,33,33.9,Hot,June,6,Thursday
2025-06-26,12:00,Mumbai,38.1,86,11.0,1005.9,24.0,7,55,33.9,Hot,June,6,Thursday
2025-06-26,13:00,Delhi,36.2,66,16.3,1014.3,0.0,5,127,33.9,Hot,June,6,Thursday
2025-06-26,14:00,Bangalore,35.6,80,18.2,1012.3,0.0,5,42,33.9,Hot,June,6,Thursday
2025-06-26,15:00,Chennai,39.6,78,14.5,1011.0,0.0,3,59,33.9,Hot,June,6,Thursday
2025-06-26,16:00,Hyderabad,38.8,69,12.2,1010.6,4.6,3,62,33.9,Hot,June,6,Thursday
2025-06-26,17:00,Mumbai,33.5,79,15.7,1008.3,0.0,1,63,33.9,Warm,June,6,Thursday
2025-06-26,18:00,Delhi,31.5,73,14.9,1008.5,21.3,0,153,33.9,Warm,June,6,Thursday
2025-06-26,19:00,Bangalore,29.3,90,15.0,1013.5,0.0,0,65,33.9,Warm,June,6,Thursday
2025-06-26,20:00,Chennai,30.2,84,11.3,1012.3,7.2,0,77,33.9,Warm,June,6,Thursday
2025-06-26,21:00,Hyderabad,30.0,72,7.9,1011.4,0.0,0,76,33.9,Warm,June,6,Thursday
2025-06-26,22:00,Mumbai,27.4,95,14.7,1016.2,0.0,0,79,33.9,Warm,June,6,Thursday
2025-06-26,23:00,Delhi,26.0,67,22.9,1019.1,0.0,0,121,33.9,Warm,June,6,Thursday
2025-06-27,00:00,Bangalore,24.9,82,17.0,1011.4,18.5,0,46,33.6,Mild,June,6,Friday
2025-06-27,01:00,Chennai,30.4,92,15.7,1010.3,0.0,0,62,33.6,Warm,June,6,Friday
2025-06-27,02:00,Hyderabad,32.6,74,11.9,1014.6,0.0,0,68,33.6,Warm,June,6,Friday
2025-06-27,03:00,Mumbai,32.9,87,10.8,1012.9,0.0,0,64,33.6,Warm,June,6,Friday
2025-06-27,04:00,Delhi,31.4,67,12.7,1007.5,0.0,0,132,33.6,Warm,June,6,Friday
2025-06-27,05:00,Bangalore,29.8,84,8.9,1014.1,10.9,0,50,33.6,Warm,June,6,Friday
2025-06-27,06:00,Chennai,37.9,76,14.0,1013.9,13.1,0,51,33.6,Hot,June,6,Friday
2025-06-27,07:00,Hyderabad,37.7,69,12.4,1006.8,0.0,1,55,33.6,Hot,June,6,Friday
2025-06-27,08:00,Mumbai,36.8,84,14.1,1012.1,0.0,2,82,33.6,Hot,June,6,Friday
2025-06-27,09:00,Delhi,35.1,54,17.1,1011.0,17.3,3,151,33.6,Hot,June,6,Friday
2025-06-27,10:00,Bangalore,34.4,74,17.2,1015.6,0.0,4,64,33.6,Warm,June,6,Friday
2025-06-27,11:00,Chennai,41.5,79,15.4,1011.9,0.0,6,39,33.6,Hot,June,6,Friday
2025-06-27,12:00,Hyderabad,40.3,74,13.5,1009.2,0.0,8,69,33.6,Hot,June,6,Friday
2025-06-27,13:00,Mumbai,39.8,88,13.5,1010.0,0.0,6,70,33.6,Hot,June,6,Friday
2025-06-27,14:00,Delhi,34.2,67,14.0,1011.2,0.0,4,130,33.6,Warm,June,6,Friday
2025-06-27,15:00,Bangalore,33.0,70,14.6,1011.9,0.0,3,48,33.6,Warm,June,6,Friday
2025-06-27,16:00,Chennai,36.6,77,15.7,1008.8,0.0,2,44,33.6,Hot,June,6,Friday
2025-06-27,17:00,Hyderabad,33.9,71,15.2,1019.5,23.2,1,69,33.6,Warm,June,6,Friday
2025-06-27,18:00,Mumbai,33.1,86,13.1,1015.1,18.2,0,83,33.6,Warm,June,6,Friday
2025-06-27,19:00,Delhi,28.5,63,16.0,1008.9,0.0,0,143,33.6,Warm,June,6,Friday
2025-06-27,20:00,Bangalore,26.7,90,14.6,1015.1,0.0,0,67,33.6,Warm,June,6,Friday
2025-06-27,21:00,Chennai,33.5,74,15.2,1012.8,0.0,0,36,33.6,Warm,June,6,Friday
2025-06-27,22:00,Hyderabad,30.1,68,15.7,1010.9,15.0,0,44,33.6,Warm,June,6,Friday
2025-06-27,23:00,Mumbai,32.2,96,13.6,1012.2,9.7,0,85,33.6,Warm,June,6,Friday
2025-06-28,00:00,Delhi,25.2,62,13.8,1010.0,7.1,0,120,33.0,Warm,June,6,Saturday
2025-06-28,01:00,Bangalore,26.0,83,12.0,1012.3,0.0,0,67,33.0,Warm,June,6,Saturday
2025-06-28,02:00,Chennai,31.8,84,15.6,1011.3,0.0,0,53,33.0,Warm,June,6,Saturday
2025-06-28,03:00,Hyderabad,31.4,74,17.2,1008.1,0.0,0,64,33.0,Warm,June,6,Saturday
2025-06-28,04:00,Mumbai,33.5,79,10.5,1013.2,0.0,0,81,33.0,Warm,June,6,Saturday
2025-06-28,05:00,Delhi,29.4,71,14.1,1010.3,0.0,0,142,33.0,Warm,June,6,Saturday
2025-06-28,06:00,Bangalore,29.3,82,16.7,1014.0,18.1,0,39,33.0,Warm,June,6,Saturday
2025-06-28,07:00,Chennai,37.2,89,11.9,1010.6,0.0,0,60,33.0,Hot,June,6,Saturday
2025-06-28,08:00,Hyderabad,39.4,68,12.6,1012.0,0.0,1,63,33.0,Hot,June,6,Saturday
2025-06-28,09:00,Mumbai,37.9,84,12.4,1012.2,11.1,3,77,33.0,Hot,June,6,Saturday
2025-06-28,10:00,Delhi,37.5,64,18.4,1012.4,0.0,4,135,33.0,Hot,June,6,Saturday
2025-06-28,11:00,Bangalore,33.4,76,10.8,1013.6,0.0,6,39,33.0,Warm,June,6,Saturday
2025-06-28,12:00,Chennai,39.9,83,14.3,1015.6,0.0,6,49,33.0,Hot,June,6,Saturday
2025-06-28,13:00,Hyderabad,41.0,61,12.5,1005.6,0.0,6,53,33.0,Hot,June,6,Saturday
2025-06-28,14:00,Mumbai,38.2,73,17.6,1015.3,0.0,4,90,33.0,Hot,June,6,Saturday
2025-06-28,15:00,Delhi,30.0,65,19.9,1013.3,0.0,4,105,33.0,Warm,June,6,Saturday
2025-06-28,16:00,Bangalore,28.1,80,8.7,1014.1,0.0,2,33,33.0,Warm,June,6,Saturday
2025-06-28,17:00,Chennai,37.3,85,12.4,1018.7,18.2,1,75,33.0,Hot,June,6,Saturday
2025-06-28,18:00,Hyderabad,35.6,70,14.0,1014.6,18.1,0,61,33.0,Hot,June,6,Saturday
2025-06-28,19:00,Mumbai,35.0,85,16.8,1013.0,0.0,0,65,33.0,Hot,June,6,Saturday
2025-06-28,20:00,Delhi,27.4,68,11.4,1017.3,11.2,0,157,33.0,Warm,June,6,Saturday
2025-06-28,21:00,Bangalore,27.1,80,17.2,1012.1,0.0,0,27,33.0,Warm,June,6,Saturday
2025-06-28,22:00,Chennai,29.1,83,14.8,1012.6,11.4,0,60,33.0,Warm,June,6,Saturday
2025-06-28,23:00,Hyderabad,30.8,76,13.7,1014.2,0.0,0,74,33.0,Warm,June,6,Saturday
2025-06-29,00:00,Mumbai,29.5,83,11.8,1015.4,0.0,0,102,33.3,Warm,June,6,Sunday
2025-06-29,01:00,Delhi,25.2,56,9.8,1016.3,0.0,0,160,33.3,Warm,June,6,Sunday
2025-06-29,02:00,Bangalore,26.1,79,12.9,1017.0,3.9,0,31,33.3,Warm,June,6,Sunday
2025-06-29,03:00,Chennai,31.7,100,13.4,1014.9,0.0,0,31,33.3,Warm,June,6,Sunday
2025-06-29,04:00,Hyderabad,35.9,68,15.2,1017.6,0.0,0,32,33.3,Hot,June,6,Sunday
2025-06-29,05:00,Mumbai,34.7,83,18.6,1016.6,0.0,0,91,33.3,Warm,June,6,Sunday
2025-06-29,06:00,Delhi,33.6,54,14.9,1010.8,8.0,0,126,33.3,Warm,June,6,Sunday
2025-06-29,07:00,Bangalore,33.9,78,15.2,1010.2,5.4,0,23,33.3,Warm,June,6,Sunday
2025-06-29,08:00,Chennai,39.3,84,7.8,1008.8,10.4,1,59,33.3,Hot,June,6,Sunday
2025-06-29,09:00,Hyderabad,39.3,57,15.6,1005.0,0.0,4,83,33.3,Hot,June,6,Sunday
2025-06-29,10:00,Mumbai,40.6,83,18.5,1004.0,0.0,4,59,33.3,Hot,June,6,Sunday
2025-06-29,11:00,Delhi,36.1,64,14.9,1015.3,0.0,6,114,33.3,Hot,June,6,Sunday
2025-06-29,12:00,Bangalore,33.5,72,13.8,1010.3,0.0,7,64,33.3,Warm,June,6,Sunday
2025-06-29,13:00,Chennai,40.9,84,19.1,1008.9,23.5,5,62,33.3,Hot,June,6,Sunday
2025-06-29,14:00,Hyderabad,38.5,63,13.2,1017.1,0.0,5,45,33.3,Hot,June,6,Sunday
2025-06-29,15:00,Mumbai,36.0,91,12.1,1011.3,0.0,3,75,33.3,Hot,June,6,Sunday
2025-06-29,16:00,Delhi,34.1,57,13.5,1013.8,2.1,2,128,33.3,Warm,June,6,Sunday
2025-06-29,17:00,Bangalore,32.1,80,10.6,1014.6,0.0,0,55,33.3,Warm,June,6,Sunday
2025-06-29,18:00,Chennai,32.7,85,7.3,1013.0,0.0,0,55,33.3,Warm,June,6,Sunday
2025-06-29,19:00,Hyderabad,33.9,74,7.3,1011.8,23.6,0,54,33.3,Warm,June,6,Sunday
2025-06-29,20:00,Mumbai,30.1,81,14.7,1014.5,0.0,0,77,33.3,Warm,June,6,Sunday
2025-06-29,21:00,Delhi,26.9,67,14.3,1017.4,0.0,0,124,33.3,Warm,June,6,Sunday
2025-06-29,22:00,Bangalore,25.9,78,18.3,1016.6,0.0,0,35,33.3,Warm,June,6,Sunday
2025-06-29,23:00,Chennai,29.0,90,18.2,1009.8,0.0,0,69,33.3,Warm,June,6,Sunday
2025-06-30,00:00,Hyderabad,33.3,70,11.3,1012.3,0.0,0,61,33.4,Warm,June,6,Monday
2025-06-30,01:00,Mumbai,32.1,94,9.5,1008.2,0.0,0,70,33.4,Warm,June,6,Monday
2025-06-30,02:00,Delhi,28.6,67,12.5,1015.8,0.0,0,130,33.4,Warm,June,6,Monday
2025-06-30,03:00,Bangalore,30.9,79,11.9,1009.1,8.7,0,23,33.4,Warm,June,6,Monday
2025-06-30,04:00,Chennai,35.1,81,16.2,1010.1,6.4,0,52,33.4,Hot,June,6,Monday
2025-06-30,05:00,Hyderabad,31.9,71,16.4,1015.5,0.0,0,47,33.4,Warm,June,6,Monday
2025-06-30,06:00,Mumbai,35.4,82,11.1,1009.8,0.0,0,65,33.4,Hot,June,6,Monday
2025-06-30,07:00,Delhi,34.6,64,17.7,1010.9,0.0,0,137,33.4,Warm,June,6,Monday
2025-06-30,08:00,Bangalore,31.5,71,10.5,1015.1,9.8,2,31,33.4,Warm,June,6,Monday
2025-06-30,09:00,Chennai,39.1,81,16.4,1009.7,0.0,4,53,33.4,Hot,June,6,Monday
2025-06-30,10:00,Hyderabad,38.5,71,15.3,1015.0,0.0,5,77,33.4,Hot,June,6,Monday
2025-06-30,11:00,Mumbai,39.0,89,12.0,1013.0,0.0,6,68,33.4,Hot,June,6,Monday
2025-06-30,12:00,Delhi,35.0,62,13.0,1009.4,0.0,7,109,33.4,Hot,June,6,Monday
2025-06-30,13:00,Bangalore,34.1,79,13.5,1015.2,13.9,5,43,33.4,Warm,June,6,Monday
2025-06-30,14:00,Chennai,40.1,85,15.2,1017.4,0.0,5,51,33.4,Hot,June,6,Monday
2025-06-30,15:00,Hyderabad,38.1,62,18.3,1013.3,5.7,3,66,33.4,Hot,June,6,Monday
2025-06-30,16:00,Mumbai,38.7,86,3.8,1007.2,16.9,2,61,33.4,Hot,June,6,Monday
2025-06-30,17:00,Delhi,31.2,69,15.0,1010.9,0.0,1,142,33.4,Warm,June,6,Monday
2025-06-30,18:00,Bangalore,27.8,82,14.1,1012.5,9.6,0,43,33.4,Warm,June,6,Monday
2025-06-30,19:00,Chennai,30.8,93,8.4,1009.6,12.4,0,49,33.4,Warm,June,6,Monday
2025-06-30,20:00,Hyderabad,31.5,70,16.1,1014.6,0.0,0,63,33.4,Warm,June,6,Monday
2025-06-30,21:00,Mumbai,29.5,85,10.1,1011.5,0.0,0,61,33.4,Warm,June,6,Monday
2025-06-30,22:00,Delhi,27.4,74,10.3,1016.9,0.0,0,115,33.4,Warm,June,6,Monday
2025-06-30,23:00,Bangalore,27.1,79,18.0,1018.2,0.0,0,57,33.4,Warm,June,6,Monday
2025-07-01,00:00,Chennai,32.8,95,11.7,1012.8,0.0,0,32,33.6,Warm,July,7,Tuesday
2025-07-01,01:00,Hyderabad,31.7,71,13.2,1011.4,15.8,0,59,33.6,Warm,July,7,Tuesday
2025-07-01,02:00,Mumbai,32.0,93,12.1,1011.8,5.2,0,54,33.6,Warm,July,7,Tuesday
2025-07-01,03:00,Delhi,28.9,58,11.1,1013.8,0.0,0,124,33.6,Warm,July,7,Tuesday
2025-07-01,04:00,Bangalore,29.6,71,13.6,1017.8,18.2,0,62,33.6,Warm,July,7,Tuesday
2025-07-01,05:00,Chennai,34.4,81,13.8,1010.4,24.8,0,57,33.6,Warm,July,7,Tuesday
2025-07-01,06:00,Hyderabad,36.3,69,12.2,1012.7,16.1,0,55,33.6,Hot,July,7,Tuesday
2025-07-01,07:00,Mumbai,36.6,84,15.9,1009.9,0.0,0,50,33.6,Hot,July,7,Tuesday
2025-07-01,08:00,Delhi,36.6,62,16.9,1009.4,0.0,2,135,33.6,Hot,July,7,Tuesday
2025-07-01,09:00,Bangalore,36.9,71,12.6,1015.3,3.9,4,54,33.6,Hot,July,7,Tuesday
2025-07-01,10:00,Chennai,39.9,73,12.7,1015.1,7.6,4,97,33.6,Hot,July,7,Tuesday
2025-07-01,11:00,Hyderabad,40.0,66,17.5,1009.2,19.2,6,41,33.6,Hot,July,7,Tuesday
2025-07-01,12:00,Mumbai,37.6,88,12.0,1009.1,20.5,7,69,33.6,Hot,July,7,Tuesday
2025-07-01,13:00,Delhi,35.7,63,14.3,1015.3,2.2,6,125,33.6,Hot,July,7,Tuesday
2025-07-01,14:00,Bangalore,34.1,73,12.6,1015.8,0.0,4,54,33.6,Warm,July,7,Tuesday
2025-07-01,15:00,Chennai,38.0,79,13.8,1008.3,0.0,3,53,33.6,Hot,July,7,Tuesday
2025-07-01,16:00,Hyderabad,37.8,62,12.0,1011.2,16.8,2,59,33.6,Hot,July,7,Tuesday
2025-07-01,17:00,Mumbai,35.8,76,11.9,1012.1,19.0,1,92,33.6,Hot,July,7,Tuesday
2025-07-01,18:00,Delhi,28.2,50,14.6,1018.2,0.0,0,152,33.6,Warm,July,7,Tuesday
2025-07-01,19:00,Bangalore,28.1,88,14.3,1011.2,3.0,0,30,33.6,Warm,July,7,Tuesday
2025-07-01,20:00,Chennai,28.8,88,13.3,1015.9,0.0,0,79,33.6,Warm,July,7,Tuesday
2025-07-01,21:00,Hyderabad,33.1,72,13.4,1013.8,0.0,0,49,33.6,Warm,July,7,Tuesday
2025-07-01,22:00,Mumbai,29.4,95,17.4,1013.8,13.0,0,66,33.6,Warm,July,7,Tuesday
2025-07-01,23:00,Delhi,24.5,72,10.9,1012.0,0.0,0,140,33.6,Mild,July,7,Tuesday
2025-07-02,00:00,Bangalore,26.1,78,14.8,1019.7,0.0,0,43,33.4,Warm,July,7,Wednesday
2025-07-02,01:00,Chennai,32.0,90,10.2,1015.8,16.3,0,46,33.4,Warm,July,7,Wednesday
2025-07-02,02:00,Hyderabad,33.8,65,14.3,1009.3,0.0,0,56,33.4,Warm,July,7,Wednesday
2025-07-02,03:00,Mumbai,27.8,100,12.7,1013.9,0.0,0,49,33.4,Warm,July,7,Wednesday
2025-07-02,04:00,Delhi,29.7,63,11.3,1015.1,14.9,0,119,33.4,Warm,July,7,Wednesday
2025-07-02,05:00,Bangalore,33.1,86,8.0,1008.8,0.0,0,49,33.4,Warm,July,7,Wednesday
2025-07-02,06:00,Chennai,37.8,88,14.7,1013.9,2.8,0,36,33.4,Hot,July,7,Wednesday
2025-07-02,07:00,Hyderabad,38.7,68,7.4,1010.6,0.0,1,58,33.4,Hot,July,7,Wednesday
2025-07-02,08:00,Mumbai,37.9,87,14.2,1011.4,0.0,2,92,33.4,Hot,July,7,Wednesday
2025-07-02,09:00,Delhi,34.0,62,12.5,1007.5,0.0,3,127,33.4,Warm,July,7,Wednesday
2025-07-02,10:00,Bangalore,34.8,80,13.4,1005.8,0.0,5,73,33.4,Warm,July,7,Wednesday
2025-07-02,11:00,Chennai,39.0,86,12.4,1006.0,0.0,5,58,33.4,Hot,July,7,Wednesday
2025-07-02,12:00,Hyderabad,39.5,76,15.2,1015.1,0.0,8,49,33.4,Hot,July,7,Wednesday
2025-07-02,13:00,Mumbai,42.0,77,12.2,1009.2,0.0,5,71,33.4,Hot,July,7,Wednesday
2025-07-02,14:00,Delhi,36.0,56,11.0,1011.4,0.0,4,119,33.4,Hot,July,7,Wednesday
2025-07-02,15:00,Bangalore,32.4,79,13.9,1014.5,0.0,3,47,33.4,Warm,July,7,Wednesday
2025-07-02,16:00,Chennai,33.8,89,9.1,1011.3,0.0,2,61,33.4,Warm,July,7,Wednesday
2025-07-02,17:00,Hyderabad,35.2,70,16.1,1012.0,0.0,1,76,33.4,Hot,July,7,Wednesday
2025-07-02,18:00,Mumbai,31.7,90,16.0,1014.4,12.9,0,93,33.4,Warm,July,7,Wednesday
2025-07-02,19:00,Delhi,28.4,68,10.5,1014.9,0.0,0,135,33.4,Warm,July,7,Wednesday
2025-07-02,20:00,Bangalore,24.1,86,13.3,1013.3,22.9,0,53,33.4,Mild,July,7,Wednesday
2025-07-02,21:00,Chennai,32.5,78,17.2,1013.9,18.7,0,60,33.4,Warm,July,7,Wednesday
2025-07-02,22:00,Hyderabad,31.2,70,17.6,1010.6,0.0,0,62,33.4,Warm,July,7,Wednesday
2025-07-02,23:00,Mumbai,29.3,84,14.1,1016.8,21.2,0,69,33.4,Warm,July,7,Wednesday
2025-07-03,00:00,Delhi,23.2,71,17.3,1020.5,21.9,0,123,32.9,Mild,July,7,Thursday
2025-07-03,01:00,Bangalore,24.6,77,10.3,1023.2,0.0,0,32,32.9,Mild,July,7,Thursday
2025-07-03,02:00,Chennai,32.5,85,14.2,1018.1,23.9,0,48,32.9,Warm,July,7,Thursday
2025-07-03,03:00,Hyderabad,32.8,70,12.3,1012.2,13.1,0,59,32.9,Warm,July,7,Thursday
2025-07-03,04:00,Mumbai,31.5,88,15.5,1017.4,0.0,0,78,32.9,Warm,July,7,Thursday
2025-07-03,05:00,Delhi,28.0,70,15.4,1018.8,9.3,0,125,32.9,Warm,July,7,Thursday
2025-07-03,06:00,Bangalore,30.7,71,11.2,1012.4,0.0,0,41,32.9,Warm,July,7,Thursday
2025-07-03,07:00,Chennai,37.7,80,10.2,1005.1,0.0,1,45,32.9,Hot,July,7,Thursday
2025-07-03,08:00,Hyderabad,39.2,61,16.4,1009.9,0.0,3,79,32.9,Hot,July,7,Thursday
2025-07-03,09:00,Mumbai,38.8,79,13.6,1009.5,0.0,4,81,32.9,Hot,July,7,Thursday
2025-07-03,10:00,Delhi,35.3,59,12.3,1007.5,0.0,4,118,32.9,Hot,July,7,Thursday
2025-07-03,11:00,Bangalore,33.4,83,17.9,1009.6,18.7,5,30,32.9,Warm,July,7,Thursday
2025-07-03,12:00,Chennai,40.3,81,15.0,1009.7,0.0,6,46,32.9,Hot,July,7,Thursday
2025-07-03,13:00,Hyderabad,38.9,62,15.3,1010.5,10.4,6,77,32.9,Hot,July,7,Thursday
2025-07-03,14:00,Mumbai,36.6,90,10.9,1019.6,7.7,5,46,32.9,Hot,July,7,Thursday
2025-07-03,15:00,Delhi,32.1,61,11.5,1013.4,10.3,3,126,32.9,Warm,July,7,Thursday
2025-07-03,16:00,Bangalore,32.2,80,16.1,1011.9,0.0,1,32,32.9,Warm,July,7,Thursday
2025-07-03,17:00,Chennai,32.8,87,14.4,1016.0,0.0,1,78,32.9,Warm,July,7,Thursday
2025-07-03,18:00,Hyderabad,36.2,68,18.3,1004.1,0.0,0,71,32.9,Hot,July,7,Thursday
2025-07-03,19:00,Mumbai,34.8,92,10.3,1013.9,17.5,0,76,32.9,Warm,July,7,Thursday
2025-07-03,20:00,Delhi,27.9,64,12.8,1009.5,0.0,0,140,32.9,Warm,July,7,Thursday
2025-07-03,21:00,Bangalore,27.9,82,8.8,1018.4,5.4,0,23,32.9,Warm,July,7,Thursday
2025-07-03,22:00,Chennai,30.9,92,11.2,1013.2,0.0,0,20,32.9,Warm,July,7,Thursday
2025-07-03,23:00,Hyderabad,31.1,76,15.4,1015.4,0.0,0,48,32.9,Warm,July,7,Thursday
2025-07-04,00:00,Mumbai,29.3,96,13.7,1011.9,13.0,0,78,33.5,Warm,July,7,Friday
2025-07-04,01:00,Delhi,28.3,75,13.4,1018.6,0.0,0,102,33.5,Warm,July,7,Friday
2025-07-04,02:00,Bangalore,25.5,78,13.0,1013.7,0.0,0,59,33.5,Warm,July,7,Friday
2025-07-04,03:00,Chennai,32.4,96,20.2,1014.1,0.0,0,56,33.5,Warm,July,7,Friday
2025-07-04,04:00,Hyderabad,34.5,79,15.2,1012.3,0.0,0,50,33.5,Warm,July,7,Friday
2025-07-04,05:00,Mumbai,34.3,82,12.7,1010.1,23.0,0,83,33.5,Warm,July,7,Friday
2025-07-04,06:00,Delhi,32.7,70,14.4,1008.6,0.0,0,116,33.5,Warm,July,7,Friday
2025-07-04,07:00,Bangalore,32.1,74,18.5,1012.4,0.0,0,31,33.5,Warm,July,7,Friday
2025-07-04,08:00,Chennai,38.1,76,17.6,1011.9,0.0,2,56,33.5,Hot,July,7,Friday
2025-07-04,09:00,Hyderabad,41.8,75,16.8,1013.6,0.0,3,68,33.5,Hot,July,7,Friday
2025-07-04,10:00,Mumbai,41.6,79,10.8,1011.7,0.0,4,68,33.5,Hot,July,7,Friday
2025-07-04,11:00,Delhi,35.6,61,11.3,1010.6,0.0,6,161,33.5,Hot,July,7,Friday
2025-07-04,12:00,Bangalore,35.7,69,13.3,1012.1,0.0,7,22,33.5,Hot,July,7,Friday
2025-07-04,13:00,Chennai,39.6,82,12.8,1004.6,24.8,5,53,33.5,Hot,July,7,Friday
2025-07-04,14:00,Hyderabad,39.4,57,14.9,1010.3,13.1,5,61,33.5,Hot,July,7,Friday
2025-07-04,15:00,Mumbai,36.9,79,12.8,1006.0,0.0,3,61,33.5,Hot,July,7,Friday
